,맥주정보,검색이름,맥주이름
10,"Scopey(21,577)
🇬🇧Oldmeldrum, Scotland
3.5May 3, 2021
330ml can from Morrisons. It pours hazy bright pinky - orange with a fizzy white head. The aroma is sweet, juicy, grapefruit juice character, tangy, ripe banana, clove rock and…
Show more
CAN
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
3
Overall
14",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
11,"dragnet101(1,974)
🇬🇧Birmingham, England
3.2April 20, 2021
330ml can from Morrisons. Pours a bright orange, small white head, circular retention. Aroma is like being punched in the face by a grapefruit; fruity but no real beer elements.…
Show more
CAN
@ Morrisons Supermarket (Various locations)
Aroma
6
Appearance
3
Flavor
7
Mouthfeel
3
Overall
13",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
12,"bigben873(398)
🇺🇸United States
3.8March 20, 2021
March Madness 2021 - I would describe this as a grapefruit wine cooler...but not as sweet, with a light tang from the grapefruit.  Very pleasantly surprised.
BOTTLE
@ Total Wine & More - Springfield, VA
Aroma
8
Appearance
3
Flavor
8
Mouthfeel
3
Overall
16",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
13,"explosivedog(7,502)
🇺🇸New York, United States
2.7March 13, 2021
On tap at Arts and Crafts Amsterdam Ave. Pours bright orange. Grapefruit, sweet grapefruit, peach, lemon, grain, little sweaty. Thin body. Meh.
TAP
@ Arts and Crafts Beer Parlor (Amsterdam Avenue)
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
2
Overall
11",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
14,"Martinsh(1,178)
🇬🇧Crewe, England
2.9January 30, 2021
Can from local Asda – my mistake (didn’t notice ABV or the word Grapefruit) !…
Show more
CAN
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
15,"Beese(12,290)
🇬🇧Tooting, London, England
2.5January 12, 2021
500ml can from Clapton Craft, Balham.  For what this is, it’s actually pretty good.  I can see why Chippy swears by it.  Cloudy colour of pink grapefruit juice.  Aroma is definitely…
Show more
CAN
@ Clapton Craft SW12
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
16,"jdelafuente01(179)
🇺🇸United States
3.1December 19, 2020
Pours pinkish orange big head settles quick smell of grapefruit taste is fruity not so much of grapefruit smooth drink refreshing
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
3
Overall
12",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
17,"hohops(1,951)
🇬🇧England
2.9September 25, 2020
Appearance is pink/amber, with a white head which quickly settles. Aroma is lots of grapefruit, hints of other hoppy fruit but all about the grapefruit. Taste is grapefruit, passionfruit,…
Show more
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
3
Overall
10",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
18,"kwik-lime(4,118)
🇬🇧London, England
2.2September 8, 2020
Can. Loads of grapefruit, very sweet, hints of wheat. Just really not my thing, should stop going to such lengths for a tick...
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
19,"GreenCat(533)
🇸🇮Slovenia
3.2August 1, 2020
0,5 l can. Pours murky, orange with medium, quickly dissipating white head. Aroma of grapefruit, sweet and acidic. I miss typical hefe aroma. Taste is medium sweet,…
Show more
Aroma
7
Appearance
3
Flavor
6
Mouthfeel
3
Overall
13",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
20,"diegoregis(14)
🇮🇹Ivrea, Italy
3.5July 27, 2020
Molto buona nel suo genere, equilibrata con buon equilibrio tra il gusto di birra e quello fruttato
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
21,"unclefrito62(1,668)
🇺🇸Stow, United States
3.6July 25, 2020
16.9 ounce can at the Winking Lizard in Copley, Ohio. Big sweet aromas of grapefruit. Grapefruit orange and pink tones in color. Taste the grapefruit. Sweet and smooth. Quite…
Show more
CAN
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
4
Overall
14",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
22,"thevortex(509)
🇬🇧Scotland
3.2July 10, 2020
Blood orange colour, with a white head that quickly disappears, medium body, flavour is grapefruit, and orange , wheat coming thru in the aftertaste, refreshing
CAN
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
14",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
23,"DruncanVeasey(10,318)
🇬🇧Nr NUNEATON, England
3.3July 3, 2020
Can back in that glorious eternal summer of May 2020. Brazen soda pop pampelmousse aroma and belches like Lilt. Bonus point. Sweeter slightly papery flavour but with…
Show more
CAN
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
13",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
24,"jamesie1857(2,438)
🇬🇧Sheffield, England
3.4July 2, 2020
can - blood orange body, little head. nose is very sweet grapefruit, bubblegum, mild clove, bananas too. taste is grapefruit up front, refreshing beyond belief, easy going too.
CAN
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
14",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
25,"imdownthepub(21,661)
🇬🇧Banbury, England
3.0June 30, 2020
Bottled, 330ml from Morrison's in Banbury, Oxon. Clouded orange with no head. Wheat-beer  shandy, what the hell? Really very fruity though, sweet, pulpy grapefruit,…
Show more
BOTTLE
Aroma
7
Appearance
3
Flavor
6
Mouthfeel
3
Overall
11",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
26,"radassace(984)
🇬🇧Scotland
3.7May 24, 2020
Is it a beer? Is it a soft drink? It’s a 50/50 wheat beer shandy. So Iv rated it as that. Pours pinky blood orange with a small white head. Aroma is pink grapefruit, mandarin and some…
Show more
Aroma
8
Appearance
4
Flavor
8
Mouthfeel
3
Overall
14",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
27,"tonigranota(282)
3.4May 23, 2020
I am not a big fan of mixed beers, but this wheat one brings something different. Nice taste, smell and color.
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
28,"mkcmagico(1,054)
🇭🇺Mezokövesd, Hungary
2.7May 17, 2020
0.33 bottle.
Cheerful blood orange color, the bottle and cap also harmonize with the beer. Orange grapefruit aroma. The foa…
Show more
BOTTLE
Aroma
7
Appearance
3
Flavor
6
Mouthfeel
2
Overall
9",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
29,"vladeath(2,482)
🇷🇺Russia
2.8January 28, 2020
Orange-pink with a thin foam.
Nose - Grapefruit, a little malt.
Taste. Sweet, malt with notes of…
Show more
BOTTLE
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
10",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
30,"DoctorHU(1,749)
🇺🇦Transcarpathia, Ukraine
3.3January 14, 2020
330 ml bottle. Pours pinkish orange colour with a white head. Aroma of grapefruit juice. Taste of grapefruit juice, a little sugar and subtle orange.
BOTTLE
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
13",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
31,"Ratman197(21,716)
🇺🇸Denver, United States
3.6January 4, 2020
Clear bottle poured a hazy orange with a small lingering off white head. Aromas of wheat, grapefruit and a hint of yeast. Palate was light bodied and crisp with a dry finish. Flavors…
Show more
BOTTLE
Aroma
7
Appearance
4
Flavor
6
Mouthfeel
5
Overall
14",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
32,"Nocturne(3,062)
🇬🇧England
3.4December 29, 2019
Keg at The Beagle, Chorlton. Hazy orange shade. Notes of grapefruit, lemon, medicinal notes. Surprisingly full bodied taste. Good stuff.
Aroma
6
Appearance
4
Flavor
7
Mouthfeel
4
Overall
13",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
33,"corkyrory66(5,113)
🇧🇪Belgium
0.5February 5, 2020
Radler de 2,5 % abv, qui est un mix à 50 % de l'excellente hefeweiss "" orangée ""
de la brasserie avec 50 % d'un composé fruité…
Show more
Aroma
1
Appearance
1
Flavor
1
Mouthfeel
1
Overall
1",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
34,"tommann(6,131)
🇬🇧Stourbridge, England
3.3October 10, 2019
500ml can.  Pours hazy pinky orange with a small head.  Aroma is sharp pink grapefruit juice.  Taste is sweet throughout with bitter pink grapefruit on the finish.  Some…
Show more
CAN
Aroma
6
Appearance
3
Flavor
7
Mouthfeel
4
Overall
13",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
35,"ianwelby(2,963)
🇬🇧Hamilton, Scotland
2.5August 28, 2019
hazy, pinkish orange beer, thin head. Sweet, fruity aroma. Flavour is tangy, sugary-sweet fruit up front, mellows out into a bit of a bready flavour, slightly musty in the finish. It's....…
Show more
CAN
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
3
Overall
10",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
36,"Mr_Pink_152(10,682)
🇬🇧The Shire, Lincoln, England
3.3August 21, 2019
Can from Crafty Bottle Lincoln. Pinkish orange colour. Hazy and a white head. Zesty and fruity grapefruit. Fresh light sweet to tart taste. Crisp body.
CAN
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
37,"DraftSensei110(751)
2.5August 19, 2019
De cuerpo ligero y carbonatación media/alta. Aroma claramente cítrico, al igual que su sabor. Ligera y refrescante.
BOTTLE
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
3
Overall
10",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
38,"radagast83(11,065)
🇺🇸Arlington, United States
3.0August 18, 2019
16oz can. Smells like grapefruit soda with a little malt and wheat. Flavor was very mild, very easy to drink. Lots of grapefruit, alcohol feels completely absent here. It's fine.
CAN
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
39,"dantomlinson(1,455)
🇬🇧Blackburn, England
2.8July 27, 2019
Can from beerhawk. Orange and pink appearance. Aroma is grapefruit and citrus. Flavour is sweet, grapefruit and refreshing.
CAN
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
10",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
40,"Towey1989(5,546)
🇬🇧Stoke On Trent, England
3.0July 25, 2019
Can. Pours a cloudy orange colour with a thin white head. Aroma of grapefruit juice and subtle mineral. Taste of grapefruit juice, a little sugar, a hint of mineral and subtle…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
41,"RuneStumo(3,359)
🇳🇴Haugesund, Norway
2.5July 19, 2019
18.07.2019. 0,33l Bottle. Campingplatz Travemunde Ivendorf. Orange colour with white head. Both aroma and flavours of grapefruit. Light wheaty. Pretty fresh and good actually.
BOTTLE
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
42,"f-owl(13)
🇸🇰Liptovsky Mikulas, Slovakia
3.2July 31, 2019
30.7.2017
0,5 can, Halle…
Show more
BOTTLE
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
12",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
43,"GregMooreNH(6,020)
🇺🇸Bedford, United States
2.2July 14, 2019
Pours hazy ruby amber with a three finger ruby white head.  Aroma is strong citrus.  Taste is grapefruit and sugar.  Finish is grapefruit and sugar. Blah.
CAN
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
7",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
44,"Trolleo(6,422)
🇬🇧Manchester, England
3.3July 13, 2019
Can at Pi Altrincham. Fresh grapefruit, some wheat in the background. Hazy to cloudy peach orange color, no head. Sweet wheat taste, grapefruit. Thin body, fizzy. Good…
Show more
CAN
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
13",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
45,"CiderExports41(1)
3.1July 11, 2019
Orange in color.  Smooth somewhat sweet.  No noticeable alcoholic taste or bitterness.  A pleasant taste but disappointing in that I found little taste of grapefruit.…
Show more
BOTTLE
Aroma
5
Appearance
1
Flavor
5
Mouthfeel
5
Overall
15",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
46,"CikyFonsz(639)
🇵🇱Bydgoszcz, Poland
2.5July 7, 2019
5.07.19, butelka z datą do 12.07.20
Aromat i smak oranżady grapefruitowej Ostromecko, lekki posmak piwa. Nasycenie średnie, goryczka żadna.
BOTTLE
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
7",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
47,"ricardostercios(1,395)
🇪🇸Castelló de la Plana, Spain
2.5July 6, 2019
Color naranja, bastante turbia, translúcida. Espuma blanca escasa y efímera. Aroma cítrico, mandarina, artificial. Sabor cítrico, entre dulce y agrio, mandarina y pomelo, totalmente…
Show more
BOTTLE
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
11",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
48,"AndyW68(2,031)
🇺🇸Louisville, United States
3.6July 6, 2019
As a beer...no, but I will rate based on what it is. Hazy orange pour with white head. Aroma is grapefruit juice. Taste is very sweet grapefruit juice. I enjoyed the one pour, but could not…
Show more
TAP
Aroma
7
Appearance
5
Flavor
6
Mouthfeel
5
Overall
13",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
49,"Pingaware(175)
🇬🇧London, England
3.0June 30, 2019
50 cl can (BBD 2020-07-16), bought from and drunk at Trevs Bar (DH1 3LN) on 2019-06-26.…
Show more
CAN
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
13",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
50,"coil(702)
🇬🇧England
3.1June 30, 2019
500ml can from beergonzo.co.uk. Hazy orange / pink colour with small white head. Big grapefruit juice, grapefruit peel, light hefeweizen, wheaty, light yeast, light orange peel.…
Show more
Aroma
6
Appearance
4
Flavor
7
Mouthfeel
3
Overall
11",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
51,"Tasche39(1,088)
🇪🇸Spain
3.3June 27, 2019
Buena cerveza de bajo alcohol y mezclada con pomelo, muy refrescante y ligera.
Aroma
7
Appearance
3
Flavor
6
Mouthfeel
3
Overall
14",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
52,"kleinertod(406)
2.2June 24, 2019
Orangecreme im Glas. Rosa Pampelmuse in der Nase. Auch geschmacklich vor allem Pampelmusensaft, cremig, dahinter ein schwaches Hefeweizen. Erfrischendes Mixgetränk.
CAN
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
53,"MarcinG(3,260)
🇬🇧England
2.7June 14, 2019
Puszka 330ml. Mętny brudno-pomaranczowy kolor . Piana biała, obfita,zanika bardzo szybko. W zapachu silne nuty grejpfrutowe w tle lekkie ziarno. W smaku bardzo…
Show more
CAN
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
54,"PellicleChamp30(0)
5.0June 7, 2019
Really refreshing blend of beer and grapefruit drink — especially delicious after an hour in freezer (uncapped or after having drunk a little). Doesn’t taste like beer so might…
Show more
BOTTLE
Aroma
10
Appearance
5
Flavor
10
Mouthfeel
5
Overall
20",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
55,"mejustja(469)
🇵🇱Poland
2.9May 13, 2019
Zapach: oranżada grejpfrutowo-pomarańczowa, delikatnie banan, delikatnie balonowa guma do żucia
Kolor: pomarańczowy…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
11",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
56,"Lino78(535)
🇵🇱Poland
3.1May 12, 2019
Bardziej to taki napój orzeźwiający. Zapach grapfreut. Smak trochę kwaskowy trochę pomarańczowy, grejfrut ze słabą goryczką i pustym finiszem.
BOTTLE
Aroma
7
Appearance
4
Flavor
6
Mouthfeel
2
Overall
12",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
57,"Michcio(1,916)
🇵🇱Gdansk, Poland
2.9May 1, 2019
Barwa pomarańczowa, zmętnione, piana biała, dość obfita, niezbyt trwała. W aromacie grejpfrut, nieco goździka. W smaku dość słodkie, kwasek cytrynowy, pomarańcz,…
Show more
BOTTLE
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
58,"Rex_Remes(622)
🇭🇺Bonyhad, Hungary
3.0April 12, 2019
(12oz bottle)
AROMA: grapeFruit, not overly sweet, hint of hops, caramel, herbs…
Show more
BOTTLE
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
59,"qt01(499)
🇷🇴Cluj-Napoca, Romania
4.3April 8, 2019
It has a great well balanced taste that is between wheat beer and grapefruit juice. Very refreshing with a low abv. One of the best radlers.
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
60,"ajnepple(12,989)
🇺🇸Lakewood, CO, United States
2.5April 3, 2019
Can at the Boat House Tiki Bar & Grill (Cape Coral). Light hazy orange appearance with a white head. Aroma of grapefruit, mild orange juice, light yeast and light esters.…
Show more
CAN
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
61,"koorchuck(3,074)
🇵🇱Nacpolsk, Poland
3.0March 3, 2019
Ocena wystawiona na podstawie wspomnień z degustacji w ramach uzupełnienia profilu.
BOTTLE
Aroma
5
Appearance
4
Flavor
6
Mouthfeel
3
Overall
12",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
62,"sjogro(9,247)
🇳🇱The Hague, Netherlands
3.1February 8, 2019
Can at puttetjes. Hazy rosé with white head. Grapefruit lemonade and some soft cardboardy malts, orangina. Sweet and light bitter. Medium body and average carbonation.
CAN
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
3
Overall
12",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
63,"Maakun(10,309)
🇳🇱The Hague, Netherlands
3.0February 8, 2019
Can shared thanks to Puttetjes. Hazy orange with white head. Sweet grapefruit candy, light yeast, wheat, grassy, paper, orange, light bread, soft metallic. Bit over medium…
Show more
CAN
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
64,"BlackBeerPG(2,248)
🇺🇸Darien, United States
3.4January 28, 2019
Taste: crisp, grapefruit, juicy citrus, slight tart, peach skins. Bold citrus, ruby grapefruit peach nose. Peach color hue, mostly unfiltered, with white head and some lace. Medium…
Show more
BOTTLE
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
14",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
65,"rodsquad(1,573)
🇬🇧Aberdeen, Scotland
4.2January 19, 2019
Bottle from JK Fine Foods. This is a pretty funny looking fruit beer.  Deep orange soda with a thin off white head.  Nose is orange sherbet and dry spice. Taste is similar but the…
Show more
Aroma
8
Appearance
4
Flavor
8
Mouthfeel
5
Overall
17",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
66,"alobar(5,053)
🇺🇸Lansdale, United States
2.0January 12, 2019
Pours a hazy grapefruit pink color with grapefruit aroma.  Grapefruit flavor with some spice and wheat.
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
67,"vinivini(7,160)
🇧🇾Homiel, Belarus
3.3December 22, 2018
Can. Pours hazy orange liquid with nearly no head. Aroma & taste: grapefruit juice, wheat malts, bread, some spiciness. Nice radler.
Aroma
6
Appearance
5
Flavor
6
Mouthfeel
4
Overall
12",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
68,"Bockinaut(5)
🇪🇪Tallinn, Estonia
4.2December 9, 2018
Võiks kangem olla. Muidu mõnus mull. Värvus ilus oranzikas. Vahtu pole. Hea soojendusjook
Aroma
10
Appearance
5
Flavor
8
Mouthfeel
4
Overall
15",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
69,"bilcho1(1,473)
🇧🇬Ruse, Bulgaria
2.8December 6, 2018
330ml bottle drunk at home on a wet November evening. Pours thickly hazy with a brief foam and fluff head, lacing while the head lasted, no visible rising carbonation. Dirty…
Show more
BOTTLE
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
4
Overall
11",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
70,"wheresthepath(3,066)
🇬🇧England
2.6December 2, 2018
Murky pinky-orange with a light fizz and a rapidly vanishing white head. Sweetened grapefruit juice is the order of the day here. There's a light sourness at times, and a hint of bread-y…
Show more
BOTTLE
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
3
Overall
11",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
71,"shrimpskii(1)
4.0December 2, 2018
This beer has a orangey pink color, the head gets big and is foamy pink white. Smell can be a bit off putting but if you can get past that the taste is light and fresh
Aroma
7
Appearance
5
Flavor
8
Mouthfeel
4
Overall
16",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
72,"Goldbarren(4,114)
🇦🇹Vienna, Austria
2.9November 22, 2018
Dieses Getränk passt eigentlich ganz gut: Fruchtige Aromen aus dem Weizenbier mit der Herbe der Grapefruit.…
Show more
Aroma
6
Appearance
3
Flavor
4
Mouthfeel
4
Overall
12",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
73,"Mafciej(132)
🇵🇱Wegorzyno, Poland
3.1October 30, 2018
Piwo całkiem fajne i rześkie, jednak trochę za bardzo grejpfrutowe, a za mało piwne. Mało ogólnie czuć tutaj nut weizenowych, chociaż w aromacie można wyczuć je trochę…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
13",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
74,"Larry_Duffman(1,008)
3.1October 18, 2018
I poured it from the bottle into a glass. It pours orange with an orange/white head. The aroma is all grapefruit. The taste is grapefruit and wheat. The carbonation is high. This is…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
13",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
75,"NeverBinge(326)
🇩🇪Cologne, Germany
2.4October 8, 2018
Rather nice - is grapefruit a better ingredient than lemon for shandies? A good way of making a low-alcohol drink based on beer.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
6",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
76,"MasDen(1,399)
🇳🇱Amsterdam, Netherlands
2.9October 7, 2018
Grapefruit, spruce in aroma. Orange color, haze without head. Sweet, grapefruit, spruce. Light body, light carbonation.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
4
Overall
10",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
77,"sosidgerolls(1)
🇬🇧Hull, England
4.4September 11, 2018
On tap at The People's Republic and the Welly club, Hull. Pale hazy orange look with white head, really smooth taste, quite sweet and easy to drink. Really good citrus flavour.
Aroma
9
Appearance
5
Flavor
9
Mouthfeel
3
Overall
18",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
78,"deanso(14,144)
🇬🇧Doncaster, England
2.5August 29, 2018
Sample of a bottle at the Domkeller.
Thin white head.  Cloudy orange pour. Doesn't taste like…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",Schöfferhofer Grapefruit,Schöfferhofer Grapefruit
