,맥주정보,검색이름,맥주이름
14,"bilcho1(1,473)
🇧🇬Ruse, Bulgaria
2.0July 3, 2018
500ml can from Metro, drunk overlooking the Sea Garden in Burgas on a hot summer afternoon. Pours clear with a thin, poorly retained, frothy head, medium lacing, some visible…
Show more
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
3
Overall
8",Apostel Brau,Eichbaum Apostel Bräu
15,"vinivini(7,160)
🇧🇾Homiel, Belarus
3.0May 24, 2018
Can. Clear gold. White frothy head. Aroma: grainy, spicy. Light-bodied. Taste: bittersweet. Equal malts & hops. Spicy. A pilsner of average quality.
Aroma
5
Appearance
5
Flavor
6
Mouthfeel
3
Overall
11",Apostel Brau,Eichbaum Apostel Bräu
16,"Kauge(2,508)
🇪🇪Tallinn, Estonia
1.2April 20, 2018
Can from Maxima. Canned 4 months ago. Very old school aroma and flavour, so bad, reminds me of highschool and Levikas. Disturbing medicinal hop extract and alcohol are…
Show more
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
2
Overall
4",Apostel Brau,Eichbaum Apostel Bräu
17,"vlada94(552)
🇷🇸Nis, Serbia
2.9March 28, 2018
Clear light golden colour with thick white head , aroma is malty , grass, slight touch of honey , taste is malty , medium bitterness, light sweetness, kinda odd aftertaste, thin…
Show more
Aroma
7
Appearance
4
Flavor
5
Mouthfeel
3
Overall
10",Apostel Brau,Eichbaum Apostel Bräu
18,"PilsnerDoctor32(2,081)
🇪🇸madrid, Spain
2.5March 11, 2018
Lata 0,33l Dorada clara con espuma blanca, fina, alta,resistente.Aroma citrico ligero,malta.Sabor malta,citrico, suave dulzor y creciente amargor.
Aroma
5
Appearance
5
Flavor
5
Mouthfeel
2
Overall
8",Apostel Brau,Eichbaum Apostel Bräu
19,"georgibonchev(195)
1.3March 6, 2018
Straw & hint of grass in the aroma. Golden color. Not very interesting as a taste.
Aroma
3
Appearance
4
Flavor
2
Mouthfeel
1
Overall
3",Apostel Brau,Eichbaum Apostel Bräu
20,"FireGlider(1,291)
🇭🇷Zagreb, Croatia
2.8February 18, 2018
Canned. Slightly unclear golden color with small white head. Grassy, light bitter. One solid and easy going pilsener.
Aroma
6
Appearance
2
Flavor
6
Mouthfeel
2
Overall
12",Apostel Brau,Eichbaum Apostel Bräu
21,"swapp(602)
🇱🇹Kaunas, Lithuania
2.2February 17, 2018
500 ml can. Clear gold color with minimal white head. Smells old dust barley. Taste are soft water with some light bitter and that's it. Almost no aftertaste some strange bitter and…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
9",Apostel Brau,Eichbaum Apostel Bräu
22,"Hrc_Cro(1,102)
🇭🇷Zagreb, Croatia
2.7February 15, 2018
0.5l can. Clear golden color with some dusty particles floating. Reasonable white head. Aroma of grass, yeast, cardboard and biscuit. Taste is grassy bitter, slightly sweet…
Show more
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
2
Overall
11",Apostel Brau,Eichbaum Apostel Bräu
23,"Marko(11,473)
🇨🇿Prague, Czech Republic
2.2February 2, 2018
Can from Žabac. Golden body, white head. Okay aroma really, flowery, slightly malty, nothing too special, nothing too bad. The taste is, however, an immediate letdown, sweet, dusty,…
Show more
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",Apostel Brau,Eichbaum Apostel Bräu
24,"Craftakt(917)
🇩🇪Hannover, Germany
2.4December 15, 2017
Akzeptabel. Wässrig, mit einem süßlich malzigen, getreidigen Geschmack. Nicht wertig aber dennoch relativ stimmig.
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Apostel Brau,Eichbaum Apostel Bräu
25,"bkurtz(1,337)
🇱🇹Lithuania
2.5October 22, 2017
Can - Pours a clear yellow with typical head and sweet hay aroma with a little citrus. Taste has corn or adjuncts with some lemon. OK lager.
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",Apostel Brau,Eichbaum Apostel Bräu
26,"kerenmk(6,938)
🇮🇱Tel Aviv, Israel
1.9June 2, 2017
Can. Clear straw. Corn, wort, a little bit of wet bread in the nose, bitter, then sweet, slightly corny and also alcoholic in the mouth. light body, bitter alcoholic finish and lively…
Show more
Aroma
3
Appearance
3
Flavor
5
Mouthfeel
2
Overall
6",Apostel Brau,Eichbaum Apostel Bräu
27,"AlfredoGarcia(510)
🇨🇱Santiago, Chile
2.0April 27, 2017
330 ml can. Bought in a licor store in santiago. Widely available here for some time. Yeasty grass smell. Extremely light color, low foam. Kind of tasteless. Leaves something…
Show more
Aroma
5
Appearance
2
Flavor
3
Mouthfeel
2
Overall
8",Apostel Brau,Eichbaum Apostel Bräu
28,"radagast83(11,065)
🇺🇸Arlington, United States
2.9March 6, 2017
Draft at Rustico. Poured a clear golden yellow color with a small white head. Aroma was light citrus, sweet malts. Light woody malt notes. Vanilla. Interesting.
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Apostel Brau,Eichbaum Apostel Bräu
29,"jamaty(2,627)
🇪🇸Madrid, Spain
3.0February 27, 2017
Dorada clara, dos dedos de espuma blanca. Aroma escaso, cereal. En boca es punzante de gas, seca y de amargor creciente. Base malteada y bastante equilibrada.…
Show more
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
13",Apostel Brau,Eichbaum Apostel Bräu
30,"AntonyWilson(521)
🇿🇦Johannesburg, South Africa
3.1February 14, 2017
500ml Can: Pours a clear pale straw with large rocky white head that persists. Aroma of hay, bread and slight honey. Slight alcohol on taste with a nice honey notes. Bready with…
Show more
Aroma
5
Appearance
4
Flavor
6
Mouthfeel
4
Overall
12",Apostel Brau,Eichbaum Apostel Bräu
31,"josanguapo(4,604)
🇪🇸Spain
2.5February 7, 2017
From Hipercor. In Teku glass. Playing Mahluk. Nice aspect. However, the end of the sip is spoiled by an excessive grassy bitterness with metallic notes
Aroma
7
Appearance
4
Flavor
4
Mouthfeel
2
Overall
8",Apostel Brau,Eichbaum Apostel Bräu
32,"Panzerfaust(902)
🇨🇱Hanga Roa, Easter Island, Chile
2.6January 27, 2017
500ml can, 5% ABV. Rapa Nui. Pours a clear yellow with a big white head that diminishes not too fast and leaves a thin film. Aroma is quite malty for a Pilsener, dough, white bread…
Show more
Aroma
6
Appearance
3
Flavor
4
Mouthfeel
3
Overall
10",Apostel Brau,Eichbaum Apostel Bräu
33,"skinnr(5)
🇩🇪Tübingen, Germany
3.0December 13, 2016
Mild grassy aroma, nothing extraordinary. Pours clear gold from can, taste is on the sweeter side but still balanced. Nothing special, but far from bad either. Very easy to drink.
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
3
Overall
13",Apostel Brau,Eichbaum Apostel Bräu
34,"visionthing(7,183)
🇪🇪Tallinn, Estonia
2.0October 16, 2016
50cl can from Maxima, Tallinn. Pours clear pale golden with a fast dissipating, white head. Mild grainy aroma with ripe fruits, some honey and just a hint of hops. Medium to…
Show more
Aroma
3
Appearance
2
Flavor
4
Mouthfeel
3
Overall
8",Apostel Brau,Eichbaum Apostel Bräu
35,"EkinTelli(122)
🇹🇷Turkey
2.9October 14, 2016
nice taste but it has really poor aroma no notes at all medium body, thin feel, average carbonation, bitter finish
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
11",Apostel Brau,Eichbaum Apostel Bräu
36,"AnonUser54728(2,850)
3.2September 25, 2016
Aroma: Medium-light grainy, crackers, Light bready, spicy, floral hops.…
Show more
Aroma
7
Appearance
5
Flavor
4
Mouthfeel
4
Overall
12",Apostel Brau,Eichbaum Apostel Bräu
37,"midovark(3,964)
🇭🇺Budapest, Hungary
2.7August 17, 2016
5 l keg. Had this one before joining RateBeer, therefore this entry is only based on numerical notes.
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
10",Apostel Brau,Eichbaum Apostel Bräu
38,"artyom(1,557)
🇭🇷Osijek, Croatia
2.9June 26, 2016
5l keg. Clear yellow color with white head. Aroma is malty and herbal. Taste is grainy and sweet with light bitterness. Thin to medium body. Overall it’s easy drinkable beer.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
11",Apostel Brau,Eichbaum Apostel Bräu
39,"teddybeer(5,495)
🇪🇸Madrid, Spain
2.5May 27, 2016
Golden color woth a white and quickly diminishing white head. Aroma and flavor is light malty with hay and raw cereal notes. Watery final with a weak bitterness.
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
2
Overall
11",Apostel Brau,Eichbaum Apostel Bräu
40,"melush(10,549)
🇪🇸Spain
2.0February 25, 2016
Can 33cl / Lata 33cl.
@ El Corte Ingles, Sevilla,…
Show more
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
3
Overall
8",Apostel Brau,Eichbaum Apostel Bräu
41,"pityu(911)
🇭🇺Budapest, Hungary
1.9December 18, 2015
Canned - Clear yellow colour, small, fast fading white head. weak malt aromas, some crushed cereals, hay, low noble hops. Taste is malty with a bit cardboard tone, low and…
Show more
Aroma
3
Appearance
3
Flavor
4
Mouthfeel
3
Overall
6",Apostel Brau,Eichbaum Apostel Bräu
42,"ectuohy27(1,763)
🇺🇦????, Ukraine
1.9December 4, 2015
Meh. Water and hop extract, basically. Some malt but no character to it whatsoever. Tastes as cheap as it is
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
2
Overall
8",Apostel Brau,Eichbaum Apostel Bräu
43,"rayaron(5,568)
🇮🇱Kfar Saba, Israel
2.7November 11, 2015
Can 0.5l, 5% abv. Clear light yellowish with small white head. Floral aroma with some graininess and hint of grapes. Bittersweet flavor, floral, light hoppy bitterness, a bit grassy.…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
11",Apostel Brau,Eichbaum Apostel Bräu
44,"Hermod(13,166)
🇫🇮Vantaa, Finland
1.6September 5, 2015
33cl can from M/s Superstar. Pours golden color with a thin white head. Sweetness, starch, white bread. Fizzy, overly sweet and starchy in taste. Even if this beer was very cheep…
Show more
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
2
Overall
5",Apostel Brau,Eichbaum Apostel Bräu
45,"markoijelena(4,644)
🇷🇸Belgrade / Amsterdam, Serbia
2.3August 15, 2015
Can 0.5l from Delhaize Maxi store Belgrade Serbia.Taste with luttonm and Vlada at Beerville Beer Bar Belgrade. 11.07.2015.Pour it clear golden color with no head.Taste of…
Show more
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
3
Overall
8",Apostel Brau,Eichbaum Apostel Bräu
46,"ALLOVATE(3,590)
🇦🇺Perth, Australia
3.1July 23, 2015
Straw yellow and highly effervescent fuelling a mammoth, two inches of well-held, snow-white foam. Clean, peppermint and palest, gritty malt on the nose. Foamy and smooth on…
Show more
Aroma
6
Appearance
4
Flavor
5
Mouthfeel
3
Overall
13",Apostel Brau,Eichbaum Apostel Bräu
47,"luttonm(7,593)
🇺🇸Seattle, United States
2.2July 20, 2015
.5l in Belgrade. Super pale yellow, soft white foam. Wet dog, sour white grape, dry finish. Not good, but not the worst flavor.
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
2
Overall
9",Apostel Brau,Eichbaum Apostel Bräu
48,"Teran(452)
🇷🇸Belgrade, Serbia
2.5July 3, 2015
Nothing special to say about this pilsener. Average result. Clear gold with good white top. Good for extra thirsty drinkers. Light body and good carbonation, but boring.
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
11",Apostel Brau,Eichbaum Apostel Bräu
49,"alkolord(539)
1.5June 27, 2015
Direkt aus der Dose, viel zu malzig seifig im Geschmack, keine bittere, die einen dazu bringt, mehr trinken zu Wollen. Braucht kein Mensch
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
1
Overall
6",Apostel Brau,Eichbaum Apostel Bräu
50,"tarmok(1,493)
🇪🇪Tartu, Estonia
2.6June 23, 2015
Pale liquid with frothy white head. Aroma: hay, caramel. Taste: medium sweetness, medium bitterness, lightly sour, hay. Palate: light body, creamy, average carbonation, long…
Show more
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
3
Overall
11",Apostel Brau,Eichbaum Apostel Bräu
51,"Tricker(426)
🇨🇦Canada
3.5May 28, 2015
Bière blonde de 4.8 % d’alcool. Elle ne possède aucun col au versement. Elle possède un odorat de moufette, style Henneiken. Elle possède un goût citronné, comme de limett…
Show more
Aroma
7
Appearance
3
Flavor
8
Mouthfeel
3
Overall
14",Apostel Brau,Eichbaum Apostel Bräu
52,"Rune(20,633)
🇳🇴Tromso, Norway
2.2March 21, 2015
330ml can, 5 % abv, shared by djoeye. Stable white head over a clear pale golden body. Sweet aroma, hints of marzipan and pale malts. Apples, almond and marzipan taste profile.…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
8",Apostel Brau,Eichbaum Apostel Bräu
53,"djoeye(11,835)
🇳🇴Tromsø, Norway
2.3March 17, 2015
White fluffy top, pale clear golden body. Aroma; marzipane, propane, dough, lemon grassy hops. Taste; almond peel, marzipane and butane, grains and hops. Normal body and…
Show more
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
3
Overall
8",Apostel Brau,Eichbaum Apostel Bräu
54,"Zarkam(539)
🇫🇮Helsinki, Finland
2.1March 15, 2015
330ml can, clear light gold colour, small frothy mostly vanshing white head, fair lacing. Light malty aroma of hay and meal with light perfumey hops and some bubblegum…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",Apostel Brau,Eichbaum Apostel Bräu
55,"aumax1(303)
🇨🇦Québec, Canada
2.2November 15, 2014
Cannette de 330ml de blonde avec mousse crémeuse. Arôme de céréales au goût petite amertume . Ressemble à une bud.
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
2
Overall
8",Apostel Brau,Eichbaum Apostel Bräu
56,"GuideDogSaint(2,665)
🇨🇳Xiamen, China
2.3October 14, 2014
500ml can from Walmart, SM Mall, Xiamen. Pours golden yellow with a lasting white head.Malty, slightly soapy aroma. Has some body, bitter finish.
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
9",Apostel Brau,Eichbaum Apostel Bräu
57,"chapmanli(65)
🇨🇳China
3.0September 4, 2014
nothing specially i think, but it tastes not bad, pleasant golden color, i prefer extra strong
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Apostel Brau,Eichbaum Apostel Bräu
58,"pumpkinhead2(948)
🇨🇦Longueuil, Canada
2.4July 1, 2014
Bière jaune pâle tirant sur le vert, léger voile, bonne effervescence, et surmonté d’un bon col blanc immaculé, mousseux, dense et résistant. Arômes de malt pâle, céréale…
Show more
Aroma
4
Appearance
4
Flavor
4
Mouthfeel
3
Overall
9",Apostel Brau,Eichbaum Apostel Bräu
59,"venom666(1,245)
🇪🇸Elche, Alicante, Spain
2.4May 31, 2014
Golden color with short-lasting white head. Hoppy aroma with some citrus presences.Bitter taste, with some malts. Standart Pilsener.
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
10",Apostel Brau,Eichbaum Apostel Bräu
60,"Moebbels(876)
🇫🇮Finland
2.5April 26, 2014
Clear yellow body and a quickly disappearing white head. Hoppy nose with some hay and grass notes to it. Taste gas a nice hoppy bite with a nice lobfmg bitter finish. Carbonation…
Show more
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Apostel Brau,Eichbaum Apostel Bräu
61,"Minderbinder(3,463)
🇨🇦Québec, Canada
2.7March 9, 2014
Bottle 330ml. Thx JF.
Pours clear blond with low-medium white head. Good…
Show more
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
2
Overall
11",Apostel Brau,Eichbaum Apostel Bräu
62,"dseiko(25)
🇪🇪Viljandi, Estonia
1.7March 6, 2014
Really light lager beer. Smells malty and sweet. What bothers me is that there is too much alcohol in taste despite only 5,0%. Otherwise just an ordinary lager beer.
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
3
Overall
6",Apostel Brau,Eichbaum Apostel Bräu
63,"esox(1,225)
🇫🇮Oulu, Finland
2.2February 28, 2014
Canned. Really light, straw yellow color. Thin, soapy head. Grainy, slightly sweet malt notes and some grassy, slightly floral hops. Light, medium dry maltiness, slightly sweet…
Show more
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
8",Apostel Brau,Eichbaum Apostel Bräu
64,"Mark_Eck(2,000)
2.0February 16, 2014
Pours a pale yellow. Smell is grassy and lightly sweet. Taste follows the nose.
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Apostel Brau,Eichbaum Apostel Bräu
65,"dnicolaescu(3,909)
🇲🇩Chi?inau, Moldova
2.2January 3, 2014
CAN 50 CL.…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
9",Apostel Brau,Eichbaum Apostel Bräu
66,"Erzengel(13,551)
🇩🇪Saarland & Düsseldorf, Germany
2.6December 25, 2013
Getreidig-würziger Antrunk, süßlich und leicht malzig-würziger Hauptteil, Würzig und leicht herber Geschmack bleibt auf der Zunge, der sich auch relativ lange hält.…
Show more
Aroma
5
Appearance
4
Flavor
5
Mouthfeel
4
Overall
8",Apostel Brau,Eichbaum Apostel Bräu
67,"hens(812)
🇪🇪Tallinn, Estonia, Estonia
1.9December 19, 2013
0.5L bottle. Old mouldy wood aroma. Typical german reasonable price beer. Nothing remarkable. Yeast, cheap malt, mostly metal can taste. Medium bitter end, what is…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
6",Apostel Brau,Eichbaum Apostel Bräu
68,"Silvan7(1,388)
🇮🇹Samarate, Italy
2.1November 13, 2013
CAN @ home, from LIDL supermarket. Schiuma bianca grossolana poco persistente. colore giallo dorato limpida. Profumo di malto caramello, poco nulla erbaceo. Gusto dol…
Show more
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
2
Overall
8",Apostel Brau,Eichbaum Apostel Bräu
69,"darioklc(939)
🇭🇷Karlovac, Croatia
2.0November 11, 2013
Light yellow color with one finger of head.
It has taste of malt with very littpe hops.…
Show more
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
4
Overall
6",Apostel Brau,Eichbaum Apostel Bräu
70,"Beerhammaren(1,851)
🇫🇮Jyväskylä, Finland
2.3June 29, 2013
.33l can @ Ilmajoki kansanopisto
Pours clear golden with medium head. Aroma is malts, crayon, some hops. Flavor is metallic, malts. Herbs.
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
3
Overall
9",Apostel Brau,Eichbaum Apostel Bräu
71,"mathieuc(3,997)
🇨🇦Québec, Canada
2.3June 29, 2013
33cl can from our beer and wine monopoly. Pours a really pale yellow with a thin white head. While the robe itself is not really attractive (no effervescence) the head leave some…
Show more
Aroma
5
Appearance
2
Flavor
4
Mouthfeel
2
Overall
10",Apostel Brau,Eichbaum Apostel Bräu
72,"kidmartinek(5,021)
🇺🇸austin, United States
2.5June 20, 2013
Apofel Brau are two misspelled words. Remwber that. Lol. Clear yellow with a slight haze. This version is 5% and imported from germany to China... Ooooooh. The head is…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
12",Apostel Brau,Eichbaum Apostel Bräu
73,"HenrikSoegaard(18,168)
🇩🇰Randers, Denmark
2.4June 19, 2013
Can. Creamy white good mostly lasting head. Yellow colour. Light malty and hoppy aroma. Light bitter flavor. Short light bitter finish. Oily palate.
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
3
Overall
10",Apostel Brau,Eichbaum Apostel Bräu
74,"5000(7,050)
🇺🇸Hardened Liver, United States
2.6May 4, 2013
Bottle: &nbsp Orangish straw, slight sediment, sudsy white head, sparce lacing. &nbsp Grassy nose, slight stale apple or pear skin. &nbsp Grassy, light sweetness, slight cider or…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Apostel Brau,Eichbaum Apostel Bräu
75,"Lowenbrau(5,690)
🇪🇸Asturias, Spain
2.0March 23, 2013
330ml can. Malty, some sweet and diacetil aromas. Pours bright gold, clear, average white head, vanishing, no lacing. Light body, crispy, high carbonation. Taste is cereal, malty,…
Show more
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
2
Overall
8",Apostel Brau,Eichbaum Apostel Bräu
76,"andrepintado(3,998)
🇵🇹Porto, Portugal
2.2March 19, 2013
33cl can from el corte ingles, lisbon. Golden color with thin white head. Medium to high carbonation. Aroma is light malty and water.
Aroma
5
Appearance
1
Flavor
4
Mouthfeel
1
Overall
11",Apostel Brau,Eichbaum Apostel Bräu
77,"Lore(4,927)
🇭🇺Budapest, Hungary
2.6March 15, 2013
typical german pilsener, nothing special: pale golden colour, medium white head; well balanced tastes of malts and hops with some slight bitter dominance; intensive carbonation…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
11",Apostel Brau,Eichbaum Apostel Bräu
78,"probstblueribbon(3,789)
🇨🇦Nepean, Canada
1.7January 15, 2013
330 ml can from Lubiere (merci!), served cold in a tulip…
Show more
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
2
Overall
6",Apostel Brau,Eichbaum Apostel Bräu
79,"k0mpsa(3,785)
🇫🇮Tuusula, Finland
2.1December 29, 2012
330ml can at home. Clear golden color, smooth medium white head. Basic lager malty aroma. Basic malty taste, medium co2, little watery on taste. Basic lager.
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
9",Apostel Brau,Eichbaum Apostel Bräu
80,"flying_pig(2,597)
🇮🇪Ireland
2.5November 29, 2012
Draught (Pint):…
Show more
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
3
Overall
10",Apostel Brau,Eichbaum Apostel Bräu
81,"HopfenWeisse(1,560)
2.7November 29, 2012
From can, 5%.(old backlog). Malty basic lager. Not bad for the price. Retesting soon, maybe.
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
10",Apostel Brau,Eichbaum Apostel Bräu
82,"armando629(2,464)
🇭🇺Budapest, Hungary
1.7November 3, 2012
A new challenge tonight, the 2nd one. Canned, bought in a hyper…
Show more
Aroma
4
Appearance
2
Flavor
3
Mouthfeel
2
Overall
6",Apostel Brau,Eichbaum Apostel Bräu
83,"inbirraveritas(1,682)
🇭🇺Budapest, Hungary
2.2October 15, 2012
Canned.
Clear golden yellow colour, medium sized white head.…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
9",Apostel Brau,Eichbaum Apostel Bräu
84,"Senka(1,138)
🇪🇪Tallinn, Estonia
2.0September 28, 2012
0.5L can. Drinkable. Very simple German pilsener, brewed as most of German beer (purity law). Better to be enjoyed cold. Good with roasted sausages.
Aroma
3
Appearance
2
Flavor
5
Mouthfeel
2
Overall
8",Apostel Brau,Eichbaum Apostel Bräu
85,"Nekronos(4,641)
🇲🇽Xalapa, Mexico
3.3August 31, 2012
Nothing special, a little bit borign and quite strong in alcoholic taste but a little sweet too. Normal features.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
15",Apostel Brau,Eichbaum Apostel Bräu
